,id_prenda,article_id,product_code,prod_name,product_group_name,detail_desc,texto_prenda,fit,estructura,material,volumen,tiro,longitud
27381,410,619884012,619884,Trinny,lower body,wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,blueshorts trousers wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,amplio,acampanado,woven,alto,unknown,mini
27382,411,619884014,619884,Trinny,lower body,wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,blackshorts trousers wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,amplio,acampanado,woven,alto,unknown,mini
27383,412,619884015,619884,Trinny,lower body,wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,turquoiseshorts trousers wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,amplio,acampanado,woven,alto,unknown,mini
27384,413,619884016,619884,Trinny,lower body,wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,redshorts trousers wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,amplio,acampanado,woven,alto,unknown,mini
27385,414,619884017,619884,Trinny,lower body,wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,beigeshorts trousers wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,amplio,acampanado,woven,alto,unknown,mini
27386,415,619884018,619884,Trinny,lower body,wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,blueshorts trousers wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,amplio,acampanado,woven,alto,unknown,mini
27387,416,619884019,619884,Trinny,lower body,wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,greenshorts trousers wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,amplio,acampanado,woven,alto,unknown,mini
27388,417,619884020,619884,Trinny,lower body,wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,blueshorts trousers wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,amplio,acampanado,woven,alto,unknown,mini
27389,418,619884023,619884,Trinny,lower body,wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,pinkshorts trousers wide high waisted shorts in woven fabric with a sewn in tie belt and pleats at the top fly with a concealed zip side pockets and fake welt back pockets,amplio,acampanado,woven,alto,unknown,mini
27549,419,620214001,620214,Nut trousers,lower body,ankle length trousers in a jacquard weave with a high waist with a concealed hook and eye fastener and zip fly side pockets a welt back pocket and slim tapered legs with creases and slits at the hems,beigetrousers trousers ankle length trousers in a jacquard weave with a high waist with a concealed hook and eye fastener and zip fly side pockets a welt back pocket and slim tapered legs with creases and slits at the hems,ajustado,entallada,unknown,medio,alto,cropped
27588,420,620231001,620231,Isabel linen trousers,lower body,wide linen trousers with a high waist pleats at the top a concealed hook and eye fastener and zip fly side pockets welt back pockets and gently tapered legs,beigetrousers trousers wide linen trousers with a high waist pleats at the top a concealed hook and eye fastener and zip fly side pockets welt back pockets and gently tapered legs,amplio,recta,linen,alto,alto,unknown
27590,421,620238001,620238,Nut solid trousers,lower body,ankle length suit trousers in woven fabric with a high waist zip fly concealed hook and eye fastening and tapered legs with creases,blacktrousers trousers ankle length suit trousers in woven fabric with a high waist zip fly concealed hook and eye fastening and tapered legs with creases,unknown,entallada,woven,medio,alto,cropped
27591,422,620238002,620238,Nut solid trousers,lower body,ankle length suit trousers in woven fabric with a high waist zip fly concealed hook and eye fastening and tapered legs with creases,moletrousers trousers ankle length suit trousers in woven fabric with a high waist zip fly concealed hook and eye fastening and tapered legs with creases,unknown,entallada,woven,medio,alto,cropped
27592,423,620238006,620238,Nut solid trousers,lower body,ankle length suit trousers in woven fabric with a high waist zip fly concealed hook and eye fastening and tapered legs with creases,whitetrousers trousers ankle length suit trousers in woven fabric with a high waist zip fly concealed hook and eye fastening and tapered legs with creases,unknown,entallada,woven,medio,alto,cropped
27821,424,620951001,620951,Madison destroy,lower body,5 pocket high waisted jeans in washed stretch denim with worn details a zip fly and button and skinny legs with raw edge frayed hems,greytrousers trousers 5 pocket high waisted jeans in washed stretch denim with worn details a zip fly and button and skinny legs with raw edge frayed hems,ajustado,entallado,denim,bajo,unknown,midi
27822,425,620951002,620951,Madison destroy,lower body,5 pocket high waisted jeans in washed stretch denim with worn details a zip fly and button and skinny legs with raw edge frayed hems,bluetrousers trousers 5 pocket high waisted jeans in washed stretch denim with worn details a zip fly and button and skinny legs with raw edge frayed hems,ajustado,entallado,denim,bajo,unknown,midi
27926,426,621462001,621462,Sparkler kickflare,lower body,5 pocket ankle length trousers in cotton twill with a regular waist zip fly and button and slim flared legs with creases and raw edge hems,bluetrousers trousers 5 pocket ankle length trousers in cotton twill with a regular waist zip fly and button and slim flared legs with creases and raw edge hems,ajustado,entallada,cotton,alto,medio,midi
27945,427,621514002,621514,W Picadilly trousers EQ,lower body,wide trousers in a soft viscose weave with an elasticated waist pockets in the side seams and a seam below the knee with flared legs,blacktrousers unknown wide trousers in a soft viscose weave with an elasticated waist pockets in the side seams and a seam below the knee with flared legs,amplio,fluida,sintetico,alto,alto,unknown
27946,428,621514003,621514,W Picadilly trousers EQ,lower body,wide trousers in a soft viscose weave with an elasticated waist pockets in the side seams and a seam below the knee with flared legs,beigetrousers unknown wide trousers in a soft viscose weave with an elasticated waist pockets in the side seams and a seam below the knee with flared legs,amplio,fluida,sintetico,alto,alto,unknown
28022,429,621746001,621746,Voltaire shorts,lower body,short shorts in a tencel lyocell weave with a high elasticated waist with a sewn on tie belt zip fly with a concealed fastening and patch side pockets,blackshorts shorts short shorts in a tencel lyocell weave with a high elasticated waist with a sewn on tie belt zip fly with a concealed fastening and patch side pockets,amplio,fluida,tencel,bajo,alto,mini
28023,430,621746002,621746,Voltaire shorts,lower body,short shorts in a tencel lyocell weave with a high elasticated waist with a sewn on tie belt zip fly with a concealed fastening and patch side pockets,khaki greenshorts shorts short shorts in a tencel lyocell weave with a high elasticated waist with a sewn on tie belt zip fly with a concealed fastening and patch side pockets,amplio,fluida,tencel,bajo,alto,mini
28024,431,621746003,621746,Voltaire shorts,lower body,short shorts in a tencel lyocell weave with a high elasticated waist with a sewn on tie belt zip fly with a concealed fastening and patch side pockets,beigeshorts shorts short shorts in a tencel lyocell weave with a high elasticated waist with a sewn on tie belt zip fly with a concealed fastening and patch side pockets,amplio,fluida,tencel,bajo,alto,mini
28027,432,621749001,621749,Sunrise highwaisted,lower body,high waisted 5 pocket shorts in superstretch twill with sewn in turn ups at the hems,blackshorts shorts high waisted 5 pocket shorts in superstretch twill with sewn in turn ups at the hems,ajustado,recta,woven,bajo,unknown,mini
29217,433,624892001,624892,Kahlo,lower body,5 pocket ankle length twill trousers with a high waist zip fly and button and straight wide legs with raw edge hems,blacktrousers trousers 5 pocket ankle length twill trousers with a high waist zip fly and button and straight wide legs with raw edge hems,amplio,recta,woven,unknown,alto,midi
29830,434,626393002,626393,Katsu Trousers,lower body,ankle length trousers in woven fabric with a regular waist concealed zip in one side side pockets and wide flared legs with creases,turquoisetrousers trousers ankle length trousers in woven fabric with a regular waist concealed zip in one side side pockets and wide flared legs with creases,regular,entallada,woven,alto,medio,cropped
