,article_id,fit_ajustado,fit_amplio,fit_regular,fit_unknown,material_corduroy,material_cotton,material_delicado,material_denim,material_knit,material_leather,material_linen,material_sintetico,material_tencel,material_unknown,material_wool,material_woven,volumen_alto,volumen_medio,volumen_unknown
84986,817417005,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
84989,817472001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84990,817472002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84991,817472003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84992,817472004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84993,817472005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84994,817472007,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84995,817472008,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84996,817472009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84997,817477001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
84998,817477002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
84999,817477003,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85000,817477005,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85192,818397001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85193,818397004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85194,818397005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85195,818397006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85225,818621001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85226,818621002,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85227,818621003,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85228,818621004,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85229,818621005,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85230,818621006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85443,819826002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
85452,819854001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
85577,820357001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
85578,820357002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
85579,820360001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
85580,820360002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
85780,821016001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
85781,821018001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85782,821018002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85783,821018003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85887,821406001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
85889,821417002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
85890,821417004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
85958,821759001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
86191,822895001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
86192,822895002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
86198,822957002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86199,822957004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86984,825700003,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86987,825714001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
87001,825728001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87002,825728002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87224,826655001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
87248,826776001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
87484,828046001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
87485,828046002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
88003,831052002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88004,831052003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88016,831172001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
88130,831610001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
88145,831714001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
88171,831859001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
88237,832166001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
88238,832166002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
88244,832253001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
88245,832253002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
88246,832253003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
88381,832590001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
88383,832598001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88384,832598002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88385,832616001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
88691,834340001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88692,834340002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89083,836068002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89148,836367001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
89149,836367002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
89159,836480003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
89282,837306001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89283,837306003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89284,837306006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89285,837306008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89286,837306010,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89287,837306011,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89293,837351001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
89294,837351002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
89303,837430001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89306,837439001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89307,837439003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89308,837439004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89350,837741001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
89351,837741002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
89352,837741003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
89353,837741004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
89354,837741005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
89355,837741006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
89374,837874001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
89379,837939001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89380,837939002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89381,837939004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89651,839311002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89652,839311003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89688,839473001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89689,839473002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
89693,839482002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
89694,839482003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
89695,839482005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
89728,839711002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89730,839717001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
89745,839790003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
89791,840011001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89792,840016001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89793,840016002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
89796,840027001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
89797,840027002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
89798,840027006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
89799,840027008,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
89800,840027010,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
89801,840029001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89802,840029002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89826,840161003,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
90002,840947002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90003,840947003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90055,841238001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90056,841238002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90057,841238003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90269,842117001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90270,842117002,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90276,842169004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90444,843373001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90445,843373002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90446,843373003,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90560,843721001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90742,844503001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90743,844503002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90825,844982001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
90826,844982002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
90829,844985001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
90943,845576001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90944,845576002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91043,846139002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91044,846139003,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91048,846150001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91049,846150002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91050,846150003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91079,846356001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
91080,846356002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
91135,846829003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
91169,847237001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
91170,847237002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
91348,849182001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91349,849182002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91350,849182003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91386,849257001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91387,849257002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91433,849490001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
91434,849493001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91435,849493006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91436,849493007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91437,849493010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91438,849517001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
91439,849519001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91440,849519004,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91442,849530001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
91443,849543001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91444,849544001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91445,849544002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91601,850281001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91602,850281002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
91608,850314001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91645,850589001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
91770,851090001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91783,851110001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91784,851110002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91785,851110003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91789,851130002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
91798,851142001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91812,851317001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91813,851317003,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91838,851400001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91839,851400004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91840,851400005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91841,851400006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91842,851400007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91843,851400008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91844,851400009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91845,851400010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91846,851400011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91847,851400014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91848,851400015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91849,851400017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91850,851400019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91851,851400020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91855,851418001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
91863,851496001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92031,852228002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
92085,852420001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92086,852420002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92239,852851001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
92358,853545001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
92359,853545002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
92445,853785005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
92446,853785006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
92447,853791001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
92623,854637001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92624,854637002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92764,855081001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
92765,855081003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
92766,855081004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
92847,855409001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
92949,855862001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
93016,856232001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
93017,856232002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
93061,856551001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
93062,856551003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
93063,856551005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
93085,856714001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93086,856717001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
93090,856732001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
93136,856944001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
93137,856944002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
93263,857440002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93264,857440006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93296,857541001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93529,858640003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
93530,858640004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
93573,858856001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93574,858856002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93575,858856004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93576,858856005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93612,859076001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
93628,859105002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93629,859105003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93630,859105004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93631,859105005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93632,859105006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93633,859105007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93634,859105008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93635,859105009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93636,859105010,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93796,859728001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
93925,860317001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93926,860317003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94173,861121001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94179,861173001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94180,861173003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94181,861173004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94182,861173005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94210,861451002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
94228,861514001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
94229,861514004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
94253,861600001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
94254,861600002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
94255,861600003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
94264,861620001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94302,861767001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
94303,861767002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
94395,862325001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94396,862325002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94397,862325003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94398,862325004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94401,862340001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94402,862340002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94417,862414001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94427,862482001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
94428,862482002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
94429,862482003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
94430,862482004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
94431,862482005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
94432,862482007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
94433,862482009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
94477,862738001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
94717,863732001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94718,863741001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94719,863741002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94761,863928001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
94821,864274001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
94822,864274003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
94988,865059001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
94989,865059002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
94991,865071001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
95072,865391001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
95119,865503001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
95213,865799001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
95214,865799002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
95215,865799003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
95216,865799005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
95217,865799006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
95229,865888001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
95230,865888002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
95234,865907001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
95235,865907005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
95656,867322001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
95865,868130001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
96678,871098001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
96860,871974001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97094,872920001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97095,872924001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97097,872934003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
97326,873706001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
97327,873706010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
97328,873706011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
97329,873706012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
97591,874976003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
97706,875628001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
97714,875647001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
97746,875803001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
97987,876740001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
97988,876740002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98139,877643001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
98273,878462001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
98331,878740001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98332,878740002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98403,879166003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98404,879166004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98405,879166005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
